Time	FREQUENCY [Hz]	DELTA_FREQUENCY [Hz]	VSPEC1D [m2 s]	DQF [-]	FQF [-]
2024-11-16T00:30:00.000Z	0.300	0.010	0.238247	1010000000100000	1
2024-11-16T00:30:00.000Z	0.310	0.010	0.216088	1010000000100000	1
2024-11-16T00:30:00.000Z	0.320	0.010	0.152793	1010000000100000	1
2024-11-16T00:30:00.000Z	0.330	0.010	0.151520	1010000000100000	1
2024-11-16T00:30:00.000Z	0.340	0.010	0.091287	1010000000100000	1
2024-11-16T00:30:00.000Z	0.350	0.010	0.185333	1010000000100000	1
2024-11-16T00:30:00.000Z	0.360	0.010	0.137865	1010000000100000	1
2024-11-16T00:30:00.000Z	0.370	0.010	0.085412	1010000000100000	1
2024-11-16T00:30:00.000Z	0.380	0.010	0.143699	1010000000100000	1
2024-11-16T00:30:00.000Z	0.390	0.010	0.045746	1010000000100000	1
2024-11-16T00:30:00.000Z	0.400	0.010	0.031776	1010000000100000	1
2024-11-16T00:30:00.000Z	0.410	0.010	0.048850	1010000000100000	1
2024-11-16T00:30:00.000Z	0.420	0.010	0.038559	1010000000100000	1
2024-11-16T00:30:00.000Z	0.430	0.010	0.027397	1010000000100000	1
2024-11-16T00:30:00.000Z	0.440	0.010	0.036183	1010000000100000	1
2024-11-16T00:30:00.000Z	0.450	0.010	0.034611	1010000000100000	1
2024-11-16T00:30:00.000Z	0.460	0.010	0.043738	1010000000100000	1
2024-11-16T00:30:00.000Z	0.470	0.010	0.035471	1010000000100000	1
2024-11-16T00:30:00.000Z	0.480	0.010	0.019747	1010000000100000	1
2024-11-16T00:30:00.000Z	0.490	0.010	0.023959	1010000000100000	1
2024-11-16T00:30:00.000Z	0.500	0.005	0.028749	1010000000100000	1
2024-11-16T00:31:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:31:00.000Z	0.010	0.010	0.000473	1010000000100000	1
2024-11-16T00:31:00.000Z	0.020	0.010	0.001539	1010000000100000	1
2024-11-16T00:31:00.000Z	0.030	0.010	0.003306	1010000000100000	1
2024-11-16T00:31:00.000Z	0.040	0.010	0.007228	1010000000100000	1
2024-11-16T00:31:00.000Z	0.050	0.010	0.045099	1010000000100000	1
2024-11-16T00:31:00.000Z	0.060	0.010	0.316762	1010000000100000	1
2024-11-16T00:31:00.000Z	0.070	0.010	0.538023	1010000000100000	1
2024-11-16T00:31:00.000Z	0.080	0.010	0.395691	1010000000100000	1
2024-11-16T00:31:00.000Z	0.090	0.010	0.306875	1010000000100000	1
2024-11-16T00:31:00.000Z	0.100	0.010	0.439712	1010000000100000	1
2024-11-16T00:31:00.000Z	0.110	0.010	0.529918	1010000000100000	1
2024-11-16T00:31:00.000Z	0.120	0.010	0.830394	1010000000100000	1
2024-11-16T00:31:00.000Z	0.130	0.010	1.586837	1010000000100000	1
2024-11-16T00:31:00.000Z	0.140	0.010	6.079934	1010000000100000	1
2024-11-16T00:31:00.000Z	0.150	0.010	5.925557	1010000000100000	1
2024-11-16T00:31:00.000Z	0.160	0.010	3.737058	1010000000100000	1
2024-11-16T00:31:00.000Z	0.170	0.010	4.053918	1010000000100000	1
2024-11-16T00:31:00.000Z	0.180	0.010	1.936201	1010000000100000	1
2024-11-16T00:31:00.000Z	0.190	0.010	1.561578	1010000000100000	1
2024-11-16T00:31:00.000Z	0.200	0.010	0.783369	1010000000100000	1
2024-11-16T00:31:00.000Z	0.210	0.010	0.944362	1010000000100000	1
2024-11-16T00:31:00.000Z	0.220	0.010	1.098879	1010000000100000	1
2024-11-16T00:31:00.000Z	0.230	0.010	0.698300	1010000000100000	1
2024-11-16T00:31:00.000Z	0.240	0.010	0.489382	1010000000100000	1
2024-11-16T00:31:00.000Z	0.250	0.010	0.501474	1010000000100000	1
2024-11-16T00:31:00.000Z	0.260	0.010	0.555397	1010000000100000	1
2024-11-16T00:31:00.000Z	0.270	0.010	0.316570	1010000000100000	1
2024-11-16T00:31:00.000Z	0.280	0.010	0.415019	1010000000100000	1
2024-11-16T00:31:00.000Z	0.290	0.010	0.247631	1010000000100000	1
2024-11-16T00:31:00.000Z	0.300	0.010	0.266903	1010000000100000	1
2024-11-16T00:31:00.000Z	0.310	0.010	0.215460	1010000000100000	1
2024-11-16T00:31:00.000Z	0.320	0.010	0.138297	1010000000100000	1
2024-11-16T00:31:00.000Z	0.330	0.010	0.110193	1010000000100000	1
2024-11-16T00:31:00.000Z	0.340	0.010	0.109656	1010000000100000	1
2024-11-16T00:31:00.000Z	0.350	0.010	0.138902	1010000000100000	1
2024-11-16T00:31:00.000Z	0.360	0.010	0.135653	1010000000100000	1
2024-11-16T00:31:00.000Z	0.370	0.010	0.098831	1010000000100000	1
2024-11-16T00:31:00.000Z	0.380	0.010	0.113208	1010000000100000	1
2024-11-16T00:31:00.000Z	0.390	0.010	0.061279	1010000000100000	1
2024-11-16T00:31:00.000Z	0.400	0.010	0.059587	1010000000100000	1
2024-11-16T00:31:00.000Z	0.410	0.010	0.052651	1010000000100000	1
2024-11-16T00:31:00.000Z	0.420	0.010	0.032851	1010000000100000	1
2024-11-16T00:31:00.000Z	0.430	0.010	0.029492	1010000000100000	1
2024-11-16T00:31:00.000Z	0.440	0.010	0.030136	1010000000100000	1
2024-11-16T00:31:00.000Z	0.450	0.010	0.032140	1010000000100000	1
2024-11-16T00:31:00.000Z	0.460	0.010	0.039265	1010000000100000	1
2024-11-16T00:31:00.000Z	0.470	0.010	0.039376	1010000000100000	1
2024-11-16T00:31:00.000Z	0.480	0.010	0.018574	1010000000100000	1
2024-11-16T00:31:00.000Z	0.490	0.010	0.019573	1010000000100000	1
2024-11-16T00:31:00.000Z	0.500	0.005	0.031775	1010000000100000	1
2024-11-16T00:32:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:32:00.000Z	0.010	0.010	0.000369	1010000000100000	1
2024-11-16T00:32:00.000Z	0.020	0.010	0.000815	1010000000100000	1
2024-11-16T00:32:00.000Z	0.030	0.010	0.003134	1010000000100000	1
2024-11-16T00:32:00.000Z	0.040	0.010	0.011248	1010000000100000	1
2024-11-16T00:32:00.000Z	0.050	0.010	0.020633	1010000000100000	1
2024-11-16T00:32:00.000Z	0.060	0.010	0.316662	1010000000100000	1
2024-11-16T00:32:00.000Z	0.070	0.010	0.720495	1010000000100000	1
2024-11-16T00:32:00.000Z	0.080	0.010	0.328118	1010000000100000	1
2024-11-16T00:32:00.000Z	0.090	0.010	0.355222	1010000000100000	1
2024-11-16T00:32:00.000Z	0.100	0.010	0.415727	1010000000100000	1
2024-11-16T00:32:00.000Z	0.110	0.010	0.652496	1010000000100000	1
2024-11-16T00:32:00.000Z	0.120	0.010	0.818632	1010000000100000	1
2024-11-16T00:32:00.000Z	0.130	0.010	1.833805	1010000000100000	1
2024-11-16T00:32:00.000Z	0.140	0.010	6.242784	1010000000100000	1
2024-11-16T00:32:00.000Z	0.150	0.010	5.495176	1010000000100000	1
2024-11-16T00:32:00.000Z	0.160	0.010	4.225746	1010000000100000	1
2024-11-16T00:32:00.000Z	0.170	0.010	4.928604	1010000000100000	1
2024-11-16T00:32:00.000Z	0.180	0.010	1.917369	1010000000100000	1
2024-11-16T00:32:00.000Z	0.190	0.010	1.628555	1010000000100000	1
2024-11-16T00:32:00.000Z	0.200	0.010	0.834565	1010000000100000	1
2024-11-16T00:32:00.000Z	0.210	0.010	0.984381	1010000000100000	1
2024-11-16T00:32:00.000Z	0.220	0.010	1.089467	1010000000100000	1
2024-11-16T00:32:00.000Z	0.230	0.010	1.033612	1010000000100000	1
2024-11-16T00:32:00.000Z	0.240	0.010	0.339844	1010000000100000	1
2024-11-16T00:32:00.000Z	0.250	0.010	0.309057	1010000000100000	1
2024-11-16T00:32:00.000Z	0.260	0.010	0.598764	1010000000100000	1
2024-11-16T00:32:00.000Z	0.270	0.010	0.293624	1010000000100000	1
2024-11-16T00:32:00.000Z	0.280	0.010	0.438546	1010000000100000	1
2024-11-16T00:32:00.000Z	0.290	0.010	0.310611	1010000000100000	1
2024-11-16T00:32:00.000Z	0.300	0.010	0.260622	1010000000100000	1
2024-11-16T00:32:00.000Z	0.310	0.010	0.229590	1010000000100000	1
2024-11-16T00:32:00.000Z	0.320	0.010	0.163721	1010000000100000	1
2024-11-16T00:32:00.000Z	0.330	0.010	0.152977	1010000000100000	1
2024-11-16T00:32:00.000Z	0.340	0.010	0.100920	1010000000100000	1
2024-11-16T00:32:00.000Z	0.350	0.010	0.137146	1010000000100000	1
2024-11-16T00:32:00.000Z	0.360	0.010	0.175521	1010000000100000	1
2024-11-16T00:32:00.000Z	0.370	0.010	0.092449	1010000000100000	1
2024-11-16T00:32:00.000Z	0.380	0.010	0.109975	1010000000100000	1
2024-11-16T00:32:00.000Z	0.390	0.010	0.057110	1010000000100000	1
2024-11-16T00:32:00.000Z	0.400	0.010	0.052283	1010000000100000	1
2024-11-16T00:32:00.000Z	0.410	0.010	0.052701	1010000000100000	1
2024-11-16T00:32:00.000Z	0.420	0.010	0.040924	1010000000100000	1
2024-11-16T00:32:00.000Z	0.430	0.010	0.037203	1010000000100000	1
2024-11-16T00:32:00.000Z	0.440	0.010	0.029083	1010000000100000	1
2024-11-16T00:32:00.000Z	0.450	0.010	0.032508	1010000000100000	1
2024-11-16T00:32:00.000Z	0.460	0.010	0.024248	1010000000100000	1
2024-11-16T00:32:00.000Z	0.470	0.010	0.029068	1010000000100000	1
2024-11-16T00:32:00.000Z	0.480	0.010	0.021134	1010000000100000	1
2024-11-16T00:32:00.000Z	0.490	0.010	0.026144	1010000000100000	1
2024-11-16T00:32:00.000Z	0.500	0.005	0.037454	1010000000100000	1
2024-11-16T00:33:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:33:00.000Z	0.010	0.010	0.000496	1010000000100000	1
2024-11-16T00:33:00.000Z	0.020	0.010	0.001327	1010000000100000	1
2024-11-16T00:33:00.000Z	0.030	0.010	0.003709	1010000000100000	1
2024-11-16T00:33:00.000Z	0.040	0.010	0.006453	1010000000100000	1
2024-11-16T00:33:00.000Z	0.050	0.010	0.040216	1010000000100000	1
2024-11-16T00:33:00.000Z	0.060	0.010	0.286611	1010000000100000	1
2024-11-16T00:33:00.000Z	0.070	0.010	0.663751	1010000000100000	1
2024-11-16T00:33:00.000Z	0.080	0.010	0.409390	1010000000100000	1
2024-11-16T00:33:00.000Z	0.090	0.010	0.350989	1010000000100000	1
2024-11-16T00:33:00.000Z	0.100	0.010	0.424406	1010000000100000	1
2024-11-16T00:33:00.000Z	0.110	0.010	0.469681	1010000000100000	1
2024-11-16T00:33:00.000Z	0.120	0.010	0.708493	1010000000100000	1
2024-11-16T00:33:00.000Z	0.130	0.010	1.554463	1010000000100000	1
2024-11-16T00:33:00.000Z	0.140	0.010	5.563348	1010000000100000	1
2024-11-16T00:33:00.000Z	0.150	0.010	5.501401	1010000000100000	1
2024-11-16T00:33:00.000Z	0.160	0.010	4.108184	1010000000100000	1
2024-11-16T00:33:00.000Z	0.170	0.010	3.543046	1010000000100000	1
2024-11-16T00:33:00.000Z	0.180	0.010	1.564048	1010000000100000	1
2024-11-16T00:33:00.000Z	0.190	0.010	1.299914	1010000000100000	1
2024-11-16T00:33:00.000Z	0.200	0.010	1.059358	1010000000100000	1
2024-11-16T00:33:00.000Z	0.210	0.010	0.752692	1010000000100000	1
2024-11-16T00:33:00.000Z	0.220	0.010	1.246452	1010000000100000	1
2024-11-16T00:33:00.000Z	0.230	0.010	0.832604	1010000000100000	1
2024-11-16T00:33:00.000Z	0.240	0.010	0.467816	1010000000100000	1
2024-11-16T00:33:00.000Z	0.250	0.010	0.367353	1010000000100000	1
2024-11-16T00:33:00.000Z	0.260	0.010	0.498968	1010000000100000	1
2024-11-16T00:33:00.000Z	0.270	0.010	0.339281	1010000000100000	1
2024-11-16T00:33:00.000Z	0.280	0.010	0.462350	1010000000100000	1
2024-11-16T00:33:00.000Z	0.290	0.010	0.332967	1010000000100000	1
2024-11-16T00:33:00.000Z	0.300	0.010	0.206485	1010000000100000	1
2024-11-16T00:33:00.000Z	0.310	0.010	0.227348	1010000000100000	1
2024-11-16T00:33:00.000Z	0.320	0.010	0.154672	1010000000100000	1
2024-11-16T00:33:00.000Z	0.330	0.010	0.171382	1010000000100000	1
2024-11-16T00:33:00.000Z	0.340	0.010	0.131183	1010000000100000	1
2024-11-16T00:33:00.000Z	0.350	0.010	0.138865	1010000000100000	1
2024-11-16T00:33:00.000Z	0.360	0.010	0.172724	1010000000100000	1
2024-11-16T00:33:00.000Z	0.370	0.010	0.099128	1010000000100000	1
2024-11-16T00:33:00.000Z	0.380	0.010	0.126193	1010000000100000	1
2024-11-16T00:33:00.000Z	0.390	0.010	0.097891	1010000000100000	1
2024-11-16T00:33:00.000Z	0.400	0.010	0.036725	1010000000100000	1
2024-11-16T00:33:00.000Z	0.410	0.010	0.048384	1010000000100000	1
2024-11-16T00:33:00.000Z	0.420	0.010	0.042438	1010000000100000	1
2024-11-16T00:33:00.000Z	0.430	0.010	0.031695	1010000000100000	1
2024-11-16T00:33:00.000Z	0.440	0.010	0.030398	1010000000100000	1
2024-11-16T00:33:00.000Z	0.450	0.010	0.027925	1010000000100000	1
2024-11-16T00:33:00.000Z	0.460	0.010	0.030397	1010000000100000	1
2024-11-16T00:33:00.000Z	0.470	0.010	0.029493	1010000000100000	1
2024-11-16T00:33:00.000Z	0.480	0.010	0.018586	1010000000100000	1
2024-11-16T00:33:00.000Z	0.490	0.010	0.029609	1010000000100000	1
2024-11-16T00:33:00.000Z	0.500	0.005	0.029876	1010000000100000	1
2024-11-16T00:34:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:34:00.000Z	0.010	0.010	0.000230	1010000000100000	1
2024-11-16T00:34:00.000Z	0.020	0.010	0.001055	1010000000100000	1
2024-11-16T00:34:00.000Z	0.030	0.010	0.003442	1010000000100000	1
2024-11-16T00:34:00.000Z	0.040	0.010	0.010571	1010000000100000	1
2024-11-16T00:34:00.000Z	0.050	0.010	0.040500	1010000000100000	1
2024-11-16T00:34:00.000Z	0.060	0.010	0.322440	1010000000100000	1
2024-11-16T00:34:00.000Z	0.070	0.010	0.589901	1010000000100000	1
2024-11-16T00:34:00.000Z	0.080	0.010	0.352042	1010000000100000	1
2024-11-16T00:34:00.000Z	0.090	0.010	0.323350	1010000000100000	1
2024-11-16T00:34:00.000Z	0.100	0.010	0.396696	1010000000100000	1
2024-11-16T00:34:00.000Z	0.110	0.010	0.541034	1010000000100000	1
2024-11-16T00:34:00.000Z	0.120	0.010	0.869677	1010000000100000	1
2024-11-16T00:34:00.000Z	0.130	0.010	1.840927	1010000000100000	1
2024-11-16T00:34:00.000Z	0.140	0.010	6.319357	1010000000100000	1
2024-11-16T00:34:00.000Z	0.150	0.010	5.538962	1010000000100000	1
2024-11-16T00:34:00.000Z	0.160	0.010	4.129285	1010000000100000	1
2024-11-16T00:34:00.000Z	0.170	0.010	3.564509	1010000000100000	1
2024-11-16T00:34:00.000Z	0.180	0.010	2.018820	1010000000100000	1
2024-11-16T00:34:00.000Z	0.190	0.010	1.589973	1010000000100000	1
2024-11-16T00:34:00.000Z	0.200	0.010	1.147929	1010000000100000	1
2024-11-16T00:34:00.000Z	0.210	0.010	0.916866	1010000000100000	1
2024-11-16T00:34:00.000Z	0.220	0.010	0.992523	1010000000100000	1
2024-11-16T00:34:00.000Z	0.230	0.010	0.757762	1010000000100000	1
2024-11-16T00:34:00.000Z	0.240	0.010	0.543726	1010000000100000	1
2024-11-16T00:34:00.000Z	0.250	0.010	0.495510	1010000000100000	1
2024-11-16T00:34:00.000Z	0.260	0.010	0.514996	1010000000100000	1
2024-11-16T00:34:00.000Z	0.270	0.010	0.271358	1010000000100000	1
2024-11-16T00:34:00.000Z	0.280	0.010	0.407909	1010000000100000	1
2024-11-16T00:34:00.000Z	0.290	0.010	0.282288	1010000000100000	1
2024-11-16T00:34:00.000Z	0.300	0.010	0.318128	1010000000100000	1
2024-11-16T00:34:00.000Z	0.310	0.010	0.182080	1010000000100000	1
2024-11-16T00:34:00.000Z	0.320	0.010	0.180906	1010000000100000	1
2024-11-16T00:34:00.000Z	0.330	0.010	0.166517	1010000000100000	1
2024-11-16T00:34:00.000Z	0.340	0.010	0.131543	1010000000100000	1
2024-11-16T00:34:00.000Z	0.350	0.010	0.163461	1010000000100000	1
2024-11-16T00:34:00.000Z	0.360	0.010	0.141600	1010000000100000	1
2024-11-16T00:34:00.000Z	0.370	0.010	0.101139	1010000000100000	1
2024-11-16T00:34:00.000Z	0.380	0.010	0.093378	1010000000100000	1
2024-11-16T00:34:00.000Z	0.390	0.010	0.059395	1010000000100000	1
2024-11-16T00:34:00.000Z	0.400	0.010	0.066858	1010000000100000	1
2024-11-16T00:34:00.000Z	0.410	0.010	0.053103	1010000000100000	1
2024-11-16T00:34:00.000Z	0.420	0.010	0.043740	1010000000100000	1
2024-11-16T00:34:00.000Z	0.430	0.010	0.034089	1010000000100000	1
2024-11-16T00:34:00.000Z	0.440	0.010	0.030622	1010000000100000	1
2024-11-16T00:34:00.000Z	0.450	0.010	0.034636	1010000000100000	1
2024-11-16T00:34:00.000Z	0.460	0.010	0.032059	1010000000100000	1
2024-11-16T00:34:00.000Z	0.470	0.010	0.038768	1010000000100000	1
2024-11-16T00:34:00.000Z	0.480	0.010	0.025612	1010000000100000	1
2024-11-16T00:34:00.000Z	0.490	0.010	0.018279	1010000000100000	1
2024-11-16T00:34:00.000Z	0.500	0.005	0.035399	1010000000100000	1
2024-11-16T00:35:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:35:00.000Z	0.010	0.010	0.000323	1010000000100000	1
2024-11-16T00:35:00.000Z	0.020	0.010	0.001043	1010000000100000	1
2024-11-16T00:35:00.000Z	0.030	0.010	0.002688	1010000000100000	1
2024-11-16T00:35:00.000Z	0.040	0.010	0.006672	1010000000100000	1
2024-11-16T00:35:00.000Z	0.050	0.010	0.026076	1010000000100000	1
2024-11-16T00:35:00.000Z	0.060	0.010	0.348298	1010000000100000	1
2024-11-16T00:35:00.000Z	0.070	0.010	0.747174	1010000000100000	1
2024-11-16T00:35:00.000Z	0.080	0.010	0.267375	1010000000100000	1
2024-11-16T00:35:00.000Z	0.090	0.010	0.319599	1010000000100000	1
2024-11-16T00:35:00.000Z	0.100	0.010	0.492799	1010000000100000	1
2024-11-16T00:35:00.000Z	0.110	0.010	0.526569	1010000000100000	1
2024-11-16T00:35:00.000Z	0.120	0.010	1.121316	1010000000100000	1
2024-11-16T00:35:00.000Z	0.130	0.010	1.874757	1010000000100000	1
2024-11-16T00:35:00.000Z	0.140	0.010	5.426568	1010000000100000	1
2024-11-16T00:35:00.000Z	0.150	0.010	4.966222	1010000000100000	1
2024-11-16T00:35:00.000Z	0.160	0.010	3.903145	1010000000100000	1
2024-11-16T00:35:00.000Z	0.170	0.010	3.692134	1010000000100000	1
2024-11-16T00:35:00.000Z	0.180	0.010	1.845114	1010000000100000	1
2024-11-16T00:35:00.000Z	0.190	0.010	1.398587	1010000000100000	1
2024-11-16T00:35:00.000Z	0.200	0.010	0.999586	1010000000100000	1
2024-11-16T00:35:00.000Z	0.210	0.010	1.047080	1010000000100000	1
2024-11-16T00:35:00.000Z	0.220	0.010	0.920307	1010000000100000	1
2024-11-16T00:35:00.000Z	0.230	0.010	0.824071	1010000000100000	1
2024-11-16T00:35:00.000Z	0.240	0.010	0.409645	1010000000100000	1
2024-11-16T00:35:00.000Z	0.250	0.010	0.400939	1010000000100000	1
2024-11-16T00:35:00.000Z	0.260	0.010	0.671976	1010000000100000	1
2024-11-16T00:35:00.000Z	0.270	0.010	0.348332	1010000000100000	1
2024-11-16T00:35:00.000Z	0.280	0.010	0.415058	1010000000100000	1
2024-11-16T00:35:00.000Z	0.290	0.010	0.221872	1010000000100000	1
2024-11-16T00:35:00.000Z	0.300	0.010	0.292508	1010000000100000	1
2024-11-16T00:35:00.000Z	0.310	0.010	0.229019	1010000000100000	1
2024-11-16T00:35:00.000Z	0.320	0.010	0.166459	1010000000100000	1
2024-11-16T00:35:00.000Z	0.330	0.010	0.131603	1010000000100000	1
2024-11-16T00:35:00.000Z	0.340	0.010	0.133725	1010000000100000	1
2024-11-16T00:35:00.000Z	0.350	0.010	0.146589	1010000000100000	1
2024-11-16T00:35:00.000Z	0.360	0.010	0.169322	1010000000100000	1
2024-11-16T00:35:00.000Z	0.370	0.010	0.104889	1010000000100000	1
2024-11-16T00:35:00.000Z	0.380	0.010	0.114845	1010000000100000	1
2024-11-16T00:35:00.000Z	0.390	0.010	0.077841	1010000000100000	1
2024-11-16T00:35:00.000Z	0.400	0.010	0.049541	1010000000100000	1
2024-11-16T00:35:00.000Z	0.410	0.010	0.061588	1010000000100000	1
2024-11-16T00:35:00.000Z	0.420	0.010	0.037119	1010000000100000	1
2024-11-16T00:35:00.000Z	0.430	0.010	0.031428	1010000000100000	1
2024-11-16T00:35:00.000Z	0.440	0.010	0.049715	1010000000100000	1
2024-11-16T00:35:00.000Z	0.450	0.010	0.047886	1010000000100000	1
2024-11-16T00:35:00.000Z	0.460	0.010	0.032541	1010000000100000	1
2024-11-16T00:35:00.000Z	0.470	0.010	0.036376	1010000000100000	1
2024-11-16T00:35:00.000Z	0.480	0.010	0.026386	1010000000100000	1
2024-11-16T00:35:00.000Z	0.490	0.010	0.017159	1010000000100000	1
2024-11-16T00:35:00.000Z	0.500	0.005	0.039471	1010000000100000	1
2024-11-16T00:36:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:36:00.000Z	0.010	0.010	0.000299	1010000000100000	1
2024-11-16T00:36:00.000Z	0.020	0.010	0.001159	1010000000100000	1
2024-11-16T00:36:00.000Z	0.030	0.010	0.004298	1010000000100000	1
2024-11-16T00:36:00.000Z	0.040	0.010	0.012388	1010000000100000	1
2024-11-16T00:36:00.000Z	0.050	0.010	0.028658	1010000000100000	1
2024-11-16T00:36:00.000Z	0.060	0.010	0.291841	1010000000100000	1
2024-11-16T00:36:00.000Z	0.070	0.010	0.717798	1010000000100000	1
2024-11-16T00:36:00.000Z	0.080	0.010	0.347785	1010000000100000	1
2024-11-16T00:36:00.000Z	0.090	0.010	0.276919	1010000000100000	1
2024-11-16T00:36:00.000Z	0.100	0.010	0.580577	1010000000100000	1
2024-11-16T00:36:00.000Z	0.110	0.010	0.506841	1010000000100000	1
2024-11-16T00:36:00.000Z	0.120	0.010	0.788161	1010000000100000	1
2024-11-16T00:36:00.000Z	0.130	0.010	2.240325	1010000000100000	1
2024-11-16T00:36:00.000Z	0.140	0.010	4.999325	1010000000100000	1
2024-11-16T00:36:00.000Z	0.150	0.010	5.239621	1010000000100000	1
2024-11-16T00:36:00.000Z	0.160	0.010	4.570837	1010000000100000	1
2024-11-16T00:36:00.000Z	0.170	0.010	3.665773	1010000000100000	1
2024-11-16T00:36:00.000Z	0.180	0.010	1.776297	1010000000100000	1
2024-11-16T00:36:00.000Z	0.190	0.010	1.588537	1010000000100000	1
2024-11-16T00:36:00.000Z	0.200	0.010	0.819837	1010000000100000	1
2024-11-16T00:36:00.000Z	0.210	0.010	0.960863	1010000000100000	1
2024-11-16T00:36:00.000Z	0.220	0.010	1.103252	1010000000100000	1
2024-11-16T00:36:00.000Z	0.230	0.010	0.686187	1010000000100000	1
2024-11-16T00:36:00.000Z	0.240	0.010	0.424509	1010000000100000	1
2024-11-16T00:36:00.000Z	0.250	0.010	0.342278	1010000000100000	1
2024-11-16T00:36:00.000Z	0.260	0.010	0.729527	1010000000100000	1
2024-11-16T00:36:00.000Z	0.270	0.010	0.299308	1010000000100000	1
2024-11-16T00:36:00.000Z	0.280	0.010	0.332079	1010000000100000	1
2024-11-16T00:36:00.000Z	0.290	0.010	0.194875	1010000000100000	1
2024-11-16T00:36:00.000Z	0.300	0.010	0.205673	1010000000100000	1
2024-11-16T00:36:00.000Z	0.310	0.010	0.211002	1010000000100000	1
2024-11-16T00:36:00.000Z	0.320	0.010	0.175326	1010000000100000	1
2024-11-16T00:36:00.000Z	0.330	0.010	0.168466	1010000000100000	1
2024-11-16T00:36:00.000Z	0.340	0.010	0.079710	1010000000100000	1
2024-11-16T00:36:00.000Z	0.350	0.010	0.115221	1010000000100000	1
2024-11-16T00:36:00.000Z	0.360	0.010	0.131834	1010000000100000	1
2024-11-16T00:36:00.000Z	0.370	0.010	0.103668	1010000000100000	1
2024-11-16T00:36:00.000Z	0.380	0.010	0.122592	1010000000100000	1
2024-11-16T00:36:00.000Z	0.390	0.010	0.071120	1010000000100000	1
2024-11-16T00:36:00.000Z	0.400	0.010	0.057676	1010000000100000	1
2024-11-16T00:36:00.000Z	0.410	0.010	0.056337	1010000000100000	1
2024-11-16T00:36:00.000Z	0.420	0.010	0.052153	1010000000100000	1
2024-11-16T00:36:00.000Z	0.430	0.010	0.040022	1010000000100000	1
2024-11-16T00:36:00.000Z	0.440	0.010	0.048774	1010000000100000	1
2024-11-16T00:36:00.000Z	0.450	0.010	0.046664	1010000000100000	1
2024-11-16T00:36:00.000Z	0.460	0.010	0.033850	1010000000100000	1
2024-11-16T00:36:00.000Z	0.470	0.010	0.029931	1010000000100000	1
2024-11-16T00:36:00.000Z	0.480	0.010	0.021457	1010000000100000	1
2024-11-16T00:36:00.000Z	0.490	0.010	0.023340	1010000000100000	1
2024-11-16T00:36:00.000Z	0.500	0.005	0.039090	1010000000100000	1
2024-11-16T00:37:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:37:00.000Z	0.010	0.010	0.000244	1010000000100000	1
2024-11-16T00:37:00.000Z	0.020	0.010	0.001388	1010000000100000	1
2024-11-16T00:37:00.000Z	0.030	0.010	0.003684	1010000000100000	1
2024-11-16T00:37:00.000Z	0.040	0.010	0.012971	1010000000100000	1
2024-11-16T00:37:00.000Z	0.050	0.010	0.037710	1010000000100000	1
2024-11-16T00:37:00.000Z	0.060	0.010	0.275957	1010000000100000	1
2024-11-16T00:37:00.000Z	0.070	0.010	0.540583	1010000000100000	1
2024-11-16T00:37:00.000Z	0.080	0.010	0.347394	1010000000100000	1
2024-11-16T00:37:00.000Z	0.090	0.010	0.380384	1010000000100000	1
2024-11-16T00:37:00.000Z	0.100	0.010	0.401884	1010000000100000	1
2024-11-16T00:37:00.000Z	0.110	0.010	0.445257	1010000000100000	1
2024-11-16T00:37:00.000Z	0.120	0.010	1.119977	1010000000100000	1
2024-11-16T00:37:00.000Z	0.130	0.010	2.427465	1010000000100000	1
2024-11-16T00:37:00.000Z	0.140	0.010	5.691447	1010000000100000	1
2024-11-16T00:37:00.000Z	0.150	0.010	4.908125	1010000000100000	1
2024-11-16T00:37:00.000Z	0.160	0.010	3.222122	1010000000100000	1
2024-11-16T00:37:00.000Z	0.170	0.010	3.652384	1010000000100000	1
2024-11-16T00:37:00.000Z	0.180	0.010	2.339973	1010000000100000	1
2024-11-16T00:37:00.000Z	0.190	0.010	1.465419	1010000000100000	1
2024-11-16T00:37:00.000Z	0.200	0.010	0.970726	1010000000100000	1
2024-11-16T00:37:00.000Z	0.210	0.010	0.656118	1010000000100000	1
2024-11-16T00:37:00.000Z	0.220	0.010	0.924598	1010000000100000	1
2024-11-16T00:37:00.000Z	0.230	0.010	0.766032	1010000000100000	1
2024-11-16T00:37:00.000Z	0.240	0.010	0.534143	1010000000100000	1
2024-11-16T00:37:00.000Z	0.250	0.010	0.379005	1010000000100000	1
2024-11-16T00:37:00.000Z	0.260	0.010	0.627252	1010000000100000	1
2024-11-16T00:37:00.000Z	0.270	0.010	0.331324	1010000000100000	1
2024-11-16T00:37:00.000Z	0.280	0.010	0.394509	1010000000100000	1
2024-11-16T00:37:00.000Z	0.290	0.010	0.179026	1010000000100000	1
